position,entropy
46691,0.591673
46692,0.591673
46693,0.591673
46694,0.591673
46695,0.591673
46696,0.749595
46697,1.413800
46698,1.610577
46699,0.749595
46700,1.413800
46701,1.287054
46702,1.610577
46703,1.413800
46704,0.749595
46705,1.610577
46706,1.610577
46707,1.287054
46708,0.591673
46709,1.378783
46710,1.378783
46711,1.378783
46712,2.074165
46713,0.591673
46714,1.664498
46715,0.946373
46716,0.591673
46717,1.610577
46718,1.148835
46719,1.148835
46720,1.664498
46721,1.378783
46722,0.591673
46723,1.287054
46724,1.094914
46725,1.287054
46726,1.413800
46727,1.413800
46728,0.749595
46729,2.074165
46730,1.413800
46731,1.610577
46732,1.094914
46733,1.727397
46734,0.946373
46735,0.946373
46736,0.749595
46737,0.940286
46738,0.940286
46739,1.287054
46740,0.749595
46741,1.788450
46742,1.413800
46743,1.094914
46744,1.094914
46745,0.749595
46746,0.591673
46747,0.591673
46748,0.591673
46749,0.591673
46750,0.591673
46751,0.591673
46752,0.591673
46753,0.591673
46754,0.591673
46755,0.591673
46756,0.591673
46757,0.591673
46758,0.591673
46759,0.591673
46760,0.591673
46761,0.591673
46762,0.591673
46763,0.591673
46764,0.591673
46765,0.591673
46766,0.591673
46767,0.591673
46768,0.591673
46769,0.591673
46770,0.591673
46771,0.591673
46772,0.591673
46773,0.591673
46774,0.591673
46775,0.591673
46776,0.591673
46777,0.591673
46778,0.591673
46779,0.749595
46780,1.610577
46781,1.287054
46782,1.287054
46783,1.287054
46784,1.287054
46785,1.287054
46786,1.413800
46787,1.287054
46788,1.094914
46789,1.148835
46790,1.664498
46791,1.378783
46792,0.946373
46793,0.946373
46794,1.287054
46795,0.946373
46796,1.483832
46797,1.148835
46798,1.610577
46799,1.664498
46800,1.664498
46801,1.148835
46802,1.287054
46803,0.591673
46804,0.591673
46805,1.148835
46806,0.591673
46807,0.591673
46808,1.664498
46809,1.287054
46810,1.610577
46811,1.287054
46812,1.148835
46813,0.946373
46814,1.664498
46815,1.610577
46816,1.378783
46817,1.378783
46818,0.863121
46819,1.378783
46820,0.863121
46821,0.863121
46822,0.863121
46823,0.863121
46824,0.863121
46825,0.985228
46826,0.863121
46827,0.863121
46828,0.863121
46829,1.378783
46830,1.378783
46831,0.863121
46832,1.378783
46833,1.378783
46834,0.863121
46835,1.378783
46836,1.378783
46837,1.378783
46838,1.378783
46839,0.863121
46840,1.378783
46841,1.378783
46842,0.863121
46843,0.863121
46844,1.378783
46845,0.863121
46846,1.378783
46847,0.985228
46848,0.985228
46849,0.985228
46850,0.985228
46851,0.985228
46852,1.287054
46853,1.287054
46854,1.287054
46855,0.591673
46856,1.610577
46857,1.378783
46858,1.148835
46859,1.378783
46860,1.148835
46861,1.148835
46862,1.664498
46863,1.148835
46864,0.591673
46865,1.148835
46866,0.591673
46867,1.610577
46868,1.378783
46869,0.946373
46870,0.946373
46871,1.148835
46872,1.148835
46873,0.946373
46874,1.610577
46875,1.291692
46876,1.148835
46877,0.591673
46878,1.378783
46879,1.378783
46880,1.378783
46881,1.378783
46882,1.378783
46883,1.950212
46884,1.378783
46885,0.863121
46886,1.378783
46887,1.378783
46888,1.378783
46889,1.378783
46890,0.863121
46891,0.863121
46892,1.378783
46893,0.985228
46894,0.985228
46895,0.985228
46896,0.985228
46897,0.985228
46898,0.985228
46899,0.985228
46900,0.985228
46901,0.985228
46902,0.985228
46903,0.985228
46904,0.985228
46905,1.378783
46906,0.863121
46907,1.556657
46908,1.148835
46909,1.483832
46910,0.591673
46911,1.483832
46912,1.148835
46913,1.483832
46914,1.148835
46915,1.287054
46916,1.664498
46917,1.483832
46918,0.946373
46919,0.946373
46920,1.148835
46921,1.483832
46922,0.946373
46923,0.591673
46924,1.148835
46925,1.842371
46926,0.591673
46927,1.295836
46928,1.295836
46929,1.295836
46930,1.431560
46931,1.727397
46932,1.263809
46933,1.263809
46934,1.263809
46935,1.263809
46936,1.263809
46937,0.940286
46938,0.749595
46939,0.946373
46940,0.946373
46941,0.749595
46942,0.946373
46943,0.749595
46944,0.749595
46945,0.591673
46946,0.863121
46947,1.413800
46948,0.749595
46949,0.749595
46950,1.287054
46951,1.413800
46952,1.610577
46953,0.749595
46954,0.749595
46955,1.287054
46956,1.287054
46957,1.378783
46958,1.378783
46959,1.378783
46960,1.378783
46961,1.556657
46962,0.985228
46963,0.985228
46964,1.413800
46965,1.413800
46966,1.148835
46967,0.946373
46968,1.807355
46969,0.591673
46970,1.807355
46971,0.946373
46972,0.946373
46973,0.591673
46974,0.946373
46975,0.591673
46976,1.483832
46977,0.946373
46978,1.664498
46979,1.610577
46980,1.287054
46981,1.483832
46982,1.664498
46983,0.591673
46984,0.591673
46985,1.148835
46986,1.610577
46987,1.148835
46988,1.483832
46989,0.591673
46990,1.148835
46991,1.610577
46992,1.807355
46993,0.591673
46994,1.378783
46995,1.378783
46996,1.664498
46997,1.287054
46998,1.148835
46999,1.148835
47000,1.287054
47001,1.148835
47002,0.591673
47003,1.378783
47004,1.287054
47005,0.946373
47006,1.521641
47007,0.591673
47008,1.287054
47009,1.483832
47010,1.287054
47011,1.287054
47012,1.807355
47013,1.378783
47014,1.148835
47015,1.378783
47016,0.591673
47017,1.148835
47018,1.287054
47019,0.591673
47020,0.591673
47021,0.946373
47022,0.591673
47023,0.591673
47024,0.946373
47025,1.483832
47026,1.148835
47027,1.664498
47028,1.287054
47029,1.148835
47030,1.291692
47031,0.946373
47032,1.378783
47033,1.985228
47034,1.287054
47035,1.148835
47036,0.591673
47037,1.664498
47038,0.946373
47039,1.483832
47040,0.946373
47041,1.291692
47042,1.148835
47043,0.946373
47044,1.378783
47045,1.378783
47046,0.863121
47047,1.148835
47048,1.287054
47049,0.591673
47050,1.148835
47051,1.287054
47052,1.483832
47053,1.610577
47054,1.287054
47055,0.591673
47056,0.591673
47057,0.946373
47058,0.591673
47059,1.148835
47060,0.946373
47061,0.591673
47062,0.591673
47063,1.483832
47064,1.148835
47065,1.148835
47066,1.148835
47067,0.591673
47068,0.591673
47069,1.148835
47070,1.148835
47071,0.591673
47072,0.591673
47073,0.591673
47074,0.591673
47075,0.591673
47076,0.591673
47077,0.591673
47078,0.591673
47079,0.591673
47080,0.591673
47081,0.591673
47082,0.591673
47083,0.591673
47084,0.591673
47085,0.591673
47086,0.591673
47087,0.591673
47088,0.591673
47089,0.591673
47090,0.591673
47091,0.591673
47092,0.591673
47093,0.591673
47094,0.591673
47095,0.591673
47096,0.591673
47097,0.591673
47098,0.591673
47099,0.591673
47100,0.591673
47101,0.591673
47102,0.591673
47103,0.591673
47104,0.591673
47105,0.591673
47106,0.591673
47107,0.591673
47108,0.591673
47109,0.591673
47110,0.591673
47111,0.591673
47112,0.591673
47113,0.591673
47114,0.591673
47115,0.591673
47116,0.591673
47117,0.591673
47118,0.591673
47119,0.591673
47120,0.591673
47121,0.591673
47122,0.591673
47123,0.591673
47124,0.591673
47125,0.591673
47126,0.591673
47127,0.591673
47128,0.591673
47129,0.591673
47130,0.591673
47131,0.591673
47132,0.591673
47133,0.591673
47134,0.591673
47135,0.591673
47136,0.591673
47137,0.591673
47138,0.591673
47139,0.591673
47140,0.591673
47141,0.591673
47142,0.591673
47143,0.591673
47144,0.591673
47145,0.591673
47146,0.591673
47147,0.591673
47148,0.591673
47149,0.591673
47150,0.591673
47151,0.591673
47152,0.591673
47153,0.591673
47154,0.591673
47155,0.591673
47156,0.591673
47157,0.591673
47158,0.591673
47159,0.591673
47160,0.591673
47161,0.591673
47162,0.591673
47163,0.591673
47164,0.591673
47165,0.591673
47166,0.591673
47167,0.591673
47168,0.591673
47169,0.591673
47170,0.591673
47171,0.591673
47172,0.591673
47173,0.591673
47174,0.591673
47175,0.591673
47176,0.591673
47177,0.591673
47178,0.591673
47179,0.591673
47180,0.591673
47181,0.591673
47182,0.591673
47183,0.591673
47184,0.591673
47185,0.591673
47186,0.591673
47187,0.591673
47188,0.591673
47189,0.591673
47190,0.591673
47191,0.591673
47192,0.591673
47193,0.591673
47194,0.591673
47195,0.591673
47196,0.591673
47197,0.591673
47198,0.591673
47199,0.591673
47200,0.591673
47201,0.591673
47202,0.591673
47203,0.591673
47204,0.591673
47205,0.591673
47206,0.591673
47207,0.591673
47208,0.591673
47209,0.591673
47210,0.591673
47211,0.591673
47212,0.591673
47213,0.591673
47214,0.591673
47215,0.591673
47216,0.591673
47217,0.591673
47218,0.591673
47219,0.591673
47220,0.591673
47221,0.591673
47222,0.591673
47223,0.591673
47224,0.591673
47225,0.591673
47226,0.591673
47227,0.591673
47228,0.946373
47229,1.148835
47230,0.591673
47231,1.291692
47232,1.148835
47233,0.591673
47234,1.483832
47235,0.591673
47236,1.287054
47237,1.287054
47238,0.591673
47239,0.591673
47240,1.287054
47241,1.148835
47242,1.148835
47243,1.483832
47244,0.591673
47245,0.591673
47246,1.287054
47247,1.148835
47248,1.148835
47249,1.148835
47250,1.664498
47251,1.148835
47252,0.946373
47253,0.591673
47254,0.591673
47255,0.591673
47256,0.591673
47257,0.591673
47258,0.591673
47259,0.591673
47260,0.591673
47261,0.591673
47262,0.591673
47263,0.591673
47264,0.591673
47265,0.591673
47266,0.591673
47267,0.591673
47268,0.591673
47269,0.591673
47270,0.591673
47271,0.591673
47272,0.591673
47273,1.378783
47274,1.664498
47275,1.610577
47276,1.148835
47277,1.148835
47278,0.946373
47279,1.664498
47280,0.591673
47281,1.664498
47282,0.591673
47283,1.483832
47284,1.610577
47285,1.148835
47286,0.591673
47287,1.807355
47288,0.591673
47289,0.591673
47290,1.148835
47291,1.148835
47292,1.148835
47293,1.664498
47294,1.483832
47295,0.591673
47296,0.946373
47297,1.148835
47298,0.591673
47299,1.378783
47300,1.378783
47301,1.664498
47302,0.591673
47303,0.591673
47304,1.148835
47305,1.378783
47306,1.483832
47307,1.148835
47308,1.610577
47309,0.591673
47310,0.591673
47311,0.946373
47312,1.148835
47313,0.591673
47314,1.148835
47315,0.591673
47316,1.148835
47317,1.148835
47318,1.148835
47319,1.148835
47320,1.148835
47321,1.148835
47322,0.591673
47323,0.946373
47324,1.148835
47325,1.148835
47326,0.946373
47327,1.148835
47328,0.591673
47329,1.148835
47330,1.148835
47331,0.591673
47332,1.287054
47333,1.148835
47334,0.591673
47335,1.148835
47336,0.591673
47337,0.591673
47338,0.591673
47339,0.591673
47340,0.591673
47341,0.591673
47342,0.591673
47343,0.591673
47344,0.591673
47345,0.591673
47346,0.591673
47347,0.591673
47348,0.591673
47349,1.148835
47350,0.591673
47351,0.591673
47352,1.148835
47353,1.148835
47354,0.591673
47355,1.148835
47356,1.148835
47357,1.148835
47358,1.148835
47359,0.946373
47360,1.148835
47361,0.591673
47362,1.610577
47363,1.148835
47364,0.591673
47365,1.148835
47366,1.483832
47367,1.148835
47368,1.483832
47369,1.148835
47370,0.591673
47371,1.148835
47372,0.591673
47373,0.591673
47374,1.287054
47375,0.591673
47376,1.148835
47377,0.946373
47378,1.148835
47379,1.148835
47380,0.591673
47381,0.591673
47382,0.591673
47383,0.591673
47384,0.591673
47385,0.591673
47386,0.591673
47387,0.591673
47388,0.591673
47389,0.591673
47390,0.591673
47391,0.591673
47392,0.591673
47393,0.591673
47394,0.591673
47395,0.591673
47396,0.591673
47397,0.591673
47398,0.591673
47399,0.591673
47400,0.591673
47401,0.591673
47402,0.591673
47403,0.591673
47404,0.591673
47405,1.287054
47406,1.148835
47407,0.591673
47408,1.378783
47409,0.591673
47410,1.148835
47411,1.287054
47412,0.591673
47413,0.591673
47414,1.148835
47415,1.148835
47416,1.148835
47417,0.591673
47418,0.591673
47419,0.591673
47420,0.591673
47421,0.591673
47422,0.591673
47423,1.148835
47424,1.287054
47425,0.591673
47426,1.148835
47427,1.610577
47428,1.431560
47429,1.287054
47430,1.610577
47431,1.148835
47432,0.591673
47433,1.378783
47434,1.148835
47435,0.591673
47436,1.148835
47437,1.148835
47438,1.148835
47439,1.148835
47440,1.148835
47441,1.148835
47442,1.148835
47443,0.591673
47444,0.591673
47445,0.591673
47446,0.591673
47447,0.591673
47448,0.591673
47449,0.591673
47450,0.591673
47451,0.591673
47452,0.591673
47453,0.591673
47454,0.591673
47455,0.591673
47456,0.591673
47457,1.378783
47458,1.148835
47459,0.591673
47460,1.148835
47461,1.610577
47462,1.148835
47463,1.148835
47464,0.591673
47465,1.148835
47466,0.591673
47467,1.483832
47468,1.148835
47469,1.148835
47470,1.483832
47471,1.148835
47472,1.148835
47473,1.483832
47474,1.148835
47475,0.591673
47476,1.148835
47477,1.148835
47478,0.591673
47479,1.291692
47480,1.378783
47481,1.148835
47482,1.148835
47483,1.148835
47484,1.148835
47485,0.591673
47486,1.287054
47487,1.148835
47488,1.148835
47489,0.946373
47490,1.291692
47491,0.591673
47492,0.591673
47493,0.591673
47494,0.591673
47495,0.591673
47496,0.591673
47497,0.591673
47498,0.591673
47499,0.591673
47500,0.591673
47501,0.591673
47502,0.591673
47503,0.591673
47504,0.591673
47505,0.591673
47506,0.591673
47507,0.591673
47508,0.591673
47509,0.591673
47510,0.591673
47511,0.591673
47512,0.591673
47513,0.591673
47514,0.591673
47515,0.591673
47516,0.591673
47517,0.591673
47518,0.591673
47519,0.591673
47520,0.591673
47521,0.591673
47522,0.591673
47523,0.591673
47524,0.591673
47525,0.591673
47526,0.591673
47527,0.591673
47528,0.591673
47529,0.591673
47530,0.591673
47531,0.591673
47532,0.591673
47533,0.591673
47534,0.591673
47535,0.591673
47536,0.591673
47537,0.591673
47538,0.591673
47539,0.591673
47540,0.591673
47541,0.591673
47542,0.591673
47543,0.591673
47544,0.591673
47545,0.591673
47546,0.591673
47547,0.591673
47548,0.591673
47549,0.591673
47550,0.591673
47551,0.591673
47552,0.591673
47553,0.591673
47554,0.591673
47555,0.591673
47556,0.591673
47557,0.591673
47558,0.591673
47559,0.591673
47560,0.591673
47561,0.591673
47562,0.591673
47563,0.591673
47564,0.591673
47565,0.591673
47566,0.591673
47567,0.591673
47568,0.591673
47569,0.591673
47570,0.591673
47571,0.591673
47572,0.591673
47573,0.591673
47574,0.591673
47575,0.591673
47576,0.591673
47577,0.591673
47578,0.591673
47579,0.591673
47580,0.591673
47581,0.591673
47582,0.591673
47583,0.591673
47584,0.591673
47585,0.591673
47586,0.591673
47587,0.591673
47588,0.591673
47589,0.591673
47590,0.591673
47591,0.591673
47592,0.591673
47593,0.591673
47594,0.591673
47595,0.591673
47596,0.591673
47597,0.591673
47598,0.591673
47599,0.591673
47600,0.591673
47601,0.591673
47602,0.591673
47603,0.591673
47604,0.591673
47605,0.591673
47606,0.591673
47607,0.591673
47608,0.591673
47609,0.591673
47610,0.591673
47611,0.591673
47612,0.591673
47613,0.591673
47614,0.591673
47615,0.591673
47616,0.591673
47617,0.591673
47618,0.591673
47619,0.591673
47620,0.591673
47621,0.591673
47622,0.591673
47623,0.591673
47624,0.591673
47625,0.591673
47626,0.591673
47627,0.591673
47628,0.591673
47629,0.591673
47630,0.591673
47631,0.591673
47632,0.591673
47633,0.591673
47634,0.591673
47635,0.591673
47636,0.591673
47637,0.591673
47638,0.591673
47639,0.591673
47640,0.591673
47641,0.591673
47642,0.591673
47643,0.591673
47644,0.591673
47645,0.591673
47646,0.591673
47647,0.591673
47648,0.591673
47649,0.591673
47650,0.591673
47651,0.591673
47652,0.591673
47653,0.591673
47654,0.591673
47655,0.591673
47656,0.591673
47657,0.591673
47658,0.591673
47659,0.591673
47660,0.591673
47661,1.148835
47662,0.946373
47663,1.148835
47664,1.483832
47665,0.591673
47666,1.148835
47667,0.591673
47668,0.591673
47669,1.148835
47670,1.148835
47671,1.148835
47672,0.591673
47673,1.287054
47674,1.148835
47675,1.148835
47676,0.591673
47677,0.591673
47678,0.591673
47679,1.148835
47680,1.148835
47681,0.591673
47682,1.483832
47683,1.148835
47684,0.946373
47685,1.610577
47686,1.148835
47687,1.148835
47688,1.483832
47689,1.148835
47690,1.148835
47691,1.483832
47692,0.591673
47693,1.148835
47694,1.148835
47695,0.591673
47696,1.148835
47697,1.148835
47698,1.148835
47699,0.591673
47700,1.148835
47701,1.148835
47702,0.946373
47703,0.946373
47704,0.946373
47705,0.591673
47706,1.148835
47707,1.148835
47708,0.591673
47709,1.148835
47710,1.287054
47711,1.287054
47712,0.946373
47713,1.148835
47714,1.610577
47715,1.378783
47716,0.591673
47717,1.148835
47718,1.148835
47719,0.591673
47720,1.148835
47721,1.291692
47722,1.148835
47723,1.148835
47724,1.610577
47725,0.591673
47726,1.148835
47727,1.483832
47728,0.591673
47729,1.148835
47730,1.148835
47731,1.148835
47732,0.591673
47733,1.664498
47734,0.591673
47735,1.148835
47736,0.591673
47737,0.591673
47738,0.591673
47739,1.148835
47740,1.148835
47741,1.148835
47742,1.148835
47743,0.591673
47744,0.591673
47745,0.591673
47746,0.591673
47747,0.591673
47748,0.591673
47749,0.591673
47750,0.591673
47751,0.591673
47752,0.591673
47753,0.591673
47754,0.946373
47755,1.148835
47756,1.148835
47757,1.287054
47758,1.148835
47759,1.148835
47760,0.946373
47761,0.591673
47762,0.591673
47763,0.591673
47764,1.148835
47765,0.591673
47766,1.148835
47767,0.591673
47768,0.591673
47769,0.946373
47770,0.946373
47771,1.148835
47772,1.291692
47773,1.610577
47774,1.610577
47775,1.664498
47776,1.148835
47777,0.591673
47778,0.591673
47779,0.591673
47780,0.591673
47781,0.591673
47782,1.483832
47783,1.148835
47784,1.148835
47785,1.148835
47786,1.148835
47787,1.148835
47788,1.291692
47789,0.591673
47790,1.148835
47791,1.664498
47792,1.148835
47793,1.148835
47794,1.148835
47795,0.591673
47796,0.591673
47797,1.148835
47798,0.591673
47799,0.591673
47800,1.287054
47801,0.591673
47802,0.591673
47803,0.591673
47804,0.591673
47805,1.148835
47806,1.148835
47807,0.591673
47808,0.591673
47809,0.591673
47810,1.148835
47811,0.591673
47812,1.148835
47813,0.591673
47814,0.591673
47815,0.591673
47816,1.148835
47817,1.148835
47818,0.591673
47819,0.591673
47820,1.148835
47821,1.148835
47822,1.148835
47823,1.483832
47824,0.591673
47825,1.148835
47826,1.148835
47827,1.148835
47828,1.148835
47829,0.591673
47830,1.148835
47831,0.591673
47832,0.591673
47833,0.591673
47834,0.591673
47835,1.148835
47836,0.591673
47837,1.148835
47838,1.148835
47839,1.148835
47840,0.591673
47841,0.591673
47842,0.591673
47843,0.591673
47844,0.863121
47845,0.863121
47846,0.863121
47847,1.198117
47848,0.863121
47849,0.863121
47850,1.198117
47851,0.863121
47852,0.863121
47853,0.863121
47854,1.198117
47855,0.863121
47856,0.863121
47857,0.863121
47858,0.863121
47859,0.863121
47860,0.863121
47861,1.378783
47862,0.591673
47863,0.591673
47864,1.148835
47865,1.378783
47866,0.591673
47867,0.591673
47868,1.148835
47869,1.664498
47870,0.863121
47871,1.521641
47872,0.863121
47873,0.591673
47874,0.591673
47875,0.591673
47876,0.591673
47877,1.148835
47878,1.148835
47879,0.591673
47880,1.287054
47881,1.148835
47882,1.148835
47883,0.946373
47884,1.148835
47885,0.591673
47886,1.148835
47887,0.591673
47888,1.148835
47889,0.591673
47890,1.148835
47891,1.148835
47892,0.946373
47893,1.148835
47894,1.148835
47895,0.591673
47896,1.148835
47897,0.591673
47898,1.148835
47899,1.148835
47900,1.148835
47901,1.148835
47902,0.946373
47903,1.148835
47904,1.287054
47905,1.148835
47906,0.591673
47907,1.148835
47908,1.148835
47909,0.591673
47910,0.591673
47911,1.148835
47912,1.148835
47913,0.591673
47914,0.591673
47915,1.148835
47916,1.664498
47917,0.591673
47918,1.148835
47919,1.148835
47920,0.591673
47921,0.591673
47922,1.148835
47923,0.591673
47924,1.148835
47925,1.610577
47926,0.591673
47927,0.591673
47928,1.148835
47929,0.591673
47930,1.148835
47931,1.148835
47932,0.591673
47933,1.148835
47934,1.483832
47935,0.591673
47936,0.591673
47937,1.148835
47938,0.591673
47939,0.591673
47940,0.591673
47941,0.591673
47942,0.591673
47943,0.591673
47944,0.591673
47945,0.591673
47946,0.591673
47947,0.591673
47948,0.591673
47949,0.591673
47950,0.591673
47951,0.591673
47952,0.591673
47953,0.591673
47954,0.591673
47955,0.591673
47956,0.591673
47957,0.591673
47958,0.591673
47959,0.591673
47960,0.591673
47961,0.591673
47962,0.591673
47963,0.591673
47964,0.591673
47965,0.591673
47966,0.591673
47967,0.591673
47968,0.591673
47969,0.591673
47970,0.591673
47971,0.591673
47972,0.591673
47973,0.591673
47974,0.591673
47975,0.591673
47976,0.591673
47977,0.591673
47978,0.591673
47979,0.591673
47980,0.591673
47981,0.591673
47982,0.591673
47983,0.591673
47984,0.591673
47985,0.591673
47986,0.591673
47987,0.591673
47988,0.591673
47989,0.591673
47990,0.591673
47991,0.591673
47992,0.591673
47993,0.591673
47994,0.591673
47995,0.591673
47996,0.591673
47997,0.591673
47998,0.591673
47999,0.591673
48000,0.591673
48001,0.591673
48002,0.591673
48003,0.591673
48004,0.591673
48005,0.591673
48006,0.591673
48007,0.591673
48008,0.591673
48009,0.591673
48010,0.591673
48011,0.591673
48012,1.148835
48013,1.148835
48014,1.148835
48015,1.483832
48016,1.148835
48017,1.148835
48018,0.591673
48019,0.591673
48020,0.591673
48021,1.148835
48022,1.148835
48023,0.591673
48024,1.483832
48025,1.148835
48026,0.591673
48027,1.378783
48028,0.591673
48029,0.591673
48030,0.591673
48031,0.591673
48032,0.591673
48033,0.591673
48034,1.610577
48035,1.148835
48036,0.591673
48037,1.287054
48038,0.591673
48039,0.591673
48040,1.148835
48041,1.148835
48042,0.591673
48043,0.946373
48044,0.591673
48045,0.591673
48046,1.664498
48047,1.148835
48048,1.094914
48049,0.591673
48050,1.378783
48051,1.148835
48052,0.591673
48053,0.591673
48054,1.378783
48055,0.591673
48056,0.591673
48057,0.591673
48058,0.591673
48059,0.591673
48060,0.591673
48061,0.591673
48062,0.591673
48063,0.591673
48064,0.591673
48065,0.591673
48066,0.591673
48067,0.591673
48068,0.591673
48069,0.591673
48070,0.591673
48071,0.591673
48072,0.591673
48073,0.591673
48074,0.591673
48075,0.591673
48076,0.591673
48077,0.591673
48078,0.591673
48079,0.591673
48080,0.591673
48081,0.591673
48082,0.591673
48083,0.591673
48084,0.591673
48085,0.591673
48086,0.591673
48087,0.591673
48088,0.591673
48089,0.591673
48090,0.591673
48091,0.591673
48092,0.591673
48093,0.591673
48094,0.591673
48095,0.591673
48096,0.591673
48097,0.591673
48098,0.591673
48099,0.591673
48100,0.591673
48101,0.591673
48102,0.591673
48103,0.591673
48104,0.591673
48105,0.591673
48106,0.591673
48107,0.591673
48108,0.591673
48109,0.591673
48110,0.591673
48111,0.591673
48112,0.591673
48113,0.591673
48114,0.591673
48115,0.591673
48116,0.591673
48117,0.591673
48118,0.591673
48119,0.591673
48120,0.591673
48121,0.591673
48122,0.591673
48123,0.591673
48124,0.591673
48125,0.591673
48126,0.591673
48127,0.591673
48128,0.591673
48129,0.591673
48130,0.591673
48131,0.591673
48132,0.591673
48133,0.591673
48134,0.591673
48135,0.591673
48136,0.591673
48137,0.591673
48138,0.591673
48139,0.591673
48140,0.591673
48141,0.591673
48142,0.591673
48143,0.591673
48144,0.591673
48145,0.591673
48146,0.591673
48147,0.591673
48148,1.378783
48149,0.591673
48150,0.591673
48151,1.148835
48152,0.591673
48153,1.148835
48154,1.287054
48155,0.591673
48156,1.148835
48157,1.378783
48158,1.148835
48159,0.591673
48160,0.946373
48161,1.148835
48162,0.591673
48163,1.378783
48164,0.591673
48165,0.591673
48166,0.591673
48167,0.591673
48168,0.591673
48169,0.591673
48170,0.591673
48171,0.591673
48172,0.591673
48173,0.591673
48174,0.591673
48175,0.591673
48176,0.591673
48177,0.591673
48178,0.591673
48179,0.591673
48180,0.591673
48181,0.591673
48182,0.591673
48183,0.591673
48184,0.591673
48185,0.591673
48186,0.591673
48187,0.591673
48188,0.591673
48189,0.591673
48190,0.591673
48191,0.591673
48192,0.591673
48193,0.591673
48194,0.591673
48195,0.591673
48196,0.591673
48197,0.591673
48198,0.591673
48199,0.591673
48200,0.591673
48201,0.591673
48202,0.591673
48203,0.591673
48204,0.591673
48205,0.591673
48206,0.591673
48207,0.591673
48208,0.591673
48209,0.591673
48210,0.591673
48211,0.591673
48212,0.591673
48213,0.591673
48214,0.591673
48215,0.591673
48216,0.591673
48217,0.591673
48218,0.591673
48219,0.591673
48220,0.591673
48221,0.591673
48222,0.591673
48223,0.591673
48224,0.591673
48225,0.591673
48226,0.591673
48227,0.591673
48228,0.591673
48229,0.591673
48230,0.591673
48231,0.591673
48232,0.591673
48233,0.591673
48234,0.591673
48235,0.591673
48236,0.591673
48237,0.591673
48238,0.591673
48239,0.591673
48240,0.591673
48241,0.591673
48242,0.591673
48243,0.591673
48244,0.591673
48245,1.148835
48246,0.591673
48247,1.148835
48248,1.148835
48249,0.591673
48250,1.148835
48251,1.148835
48252,1.287054
48253,0.591673
48254,1.148835
48255,0.591673
48256,0.591673
48257,0.591673
48258,1.148835
48259,0.591673
48260,1.148835
48261,1.664498
48262,1.148835
48263,1.148835
48264,0.946373
48265,1.148835
48266,1.148835
48267,1.148835
48268,0.591673
48269,1.148835
48270,1.378783
48271,0.591673
48272,0.591673
48273,1.287054
48274,1.287054
48275,1.483832
48276,0.946373
48277,1.610577
48278,1.610577
48279,1.610577
48280,0.591673
48281,0.591673
48282,0.946373
48283,0.591673
48284,0.591673
48285,0.591673
48286,0.591673
48287,0.591673
48288,0.591673
48289,0.591673
48290,0.591673
48291,0.591673
48292,0.591673
48293,0.591673
48294,0.591673
48295,0.591673
48296,0.591673
48297,0.591673
48298,0.591673
48299,0.591673
48300,0.591673
48301,0.591673
48302,0.591673
48303,0.591673
48304,0.591673
48305,1.148835
48306,0.591673
48307,0.946373
48308,1.483832
48309,0.591673
48310,0.591673
48311,1.148835
48312,0.591673
48313,1.378783
48314,1.664498
48315,1.148835
48316,1.148835
48317,1.664498
48318,0.591673
48319,1.148835
48320,1.727397
48321,1.148835
48322,1.148835
48323,1.483832
48324,1.483832
48325,0.946373
48326,1.483832
48327,0.591673
48328,1.148835
48329,0.946373
48330,1.148835
48331,1.148835
48332,1.287054
48333,1.148835
48334,1.148835
48335,1.287054
48336,1.610577
48337,1.483832
48338,1.483832
48339,1.148835
48340,0.591673
48341,0.946373
48342,0.591673
48343,1.148835
48344,0.946373
48345,0.591673
48346,0.591673
48347,1.664498
48348,1.148835
48349,0.591673
48350,1.483832
48351,1.148835
48352,0.591673
48353,1.483832
48354,0.591673
48355,0.591673
48356,1.521641
48357,0.863121
48358,0.863121
48359,0.863121
48360,0.863121
48361,0.863121
48362,1.291692
48363,0.591673
48364,0.591673
48365,1.483832
48366,0.591673
48367,1.148835
48368,1.483832
48369,1.148835
48370,1.148835
48371,1.148835
48372,1.148835
48373,1.148835
48374,1.664498
48375,1.148835
48376,0.591673
48377,1.287054
48378,1.148835
48379,1.148835
48380,1.148835
48381,1.148835
48382,1.148835
48383,1.287054
48384,1.148835
48385,1.148835
48386,1.610577
48387,1.287054
48388,1.287054
48389,0.591673
48390,0.591673
48391,0.591673
48392,1.378783
48393,1.287054
48394,1.287054
48395,0.749595
48396,1.148835
48397,1.148835
48398,1.287054
48399,0.591673
48400,1.148835
48401,1.148835
48402,1.148835
48403,0.863121
48404,1.094914
48405,1.148835
48406,0.946373
48407,0.946373
48408,0.591673
48409,0.591673
48410,0.591673
48411,0.591673
48412,0.591673
48413,0.591673
48414,0.591673
48415,0.591673
48416,0.591673
48417,0.591673
48418,0.591673
48419,0.591673
48420,0.591673
48421,0.591673
48422,0.591673
48423,0.591673
48424,0.591673
48425,0.591673
48426,0.591673
48427,0.591673
48428,0.591673
48429,0.591673
48430,0.591673
48431,0.946373
48432,0.946373
48433,0.946373
48434,0.946373
48435,0.946373
48436,0.946373
48437,0.749595
48438,0.946373
48439,1.664498
